id_amazon,id_google,group_id
b0001fyrqc,http://www.google.com/base/feeds/snippets/7062936722155279808,123
b0009stm6g,http://www.google.com/base/feeds/snippets/7117788517647646539,327
b0009suw5q,http://www.google.com/base/feeds/snippets/712876185653102576,329
b000ro5o7s,http://www.google.com/base/feeds/snippets/7129140322149464777,1078
b000edgo2q,http://www.google.com/base/feeds/snippets/7147648211015076337,513
b000csramg,http://www.google.com/base/feeds/snippets/7150077051864937455,481
b000fp0k0u,http://www.google.com/base/feeds/snippets/716894577224484053,609
b000brm3xe,http://www.google.com/base/feeds/snippets/7181709960017015550,429
b000egmaj4,http://www.google.com/base/feeds/snippets/7247732872667648705,523
b00007kh02,http://www.google.com/base/feeds/snippets/7249154325906371083,52
b000fkbhlg,http://www.google.com/base/feeds/snippets/725822618923623741,597
b000emcays,http://www.google.com/base/feeds/snippets/727817609597268757,535
b000he9pr8,http://www.google.com/base/feeds/snippets/7349023854495904300,726
b000oajy8a,http://www.google.com/base/feeds/snippets/7354148618116652287,998
b000pg8kwe,http://www.google.com/base/feeds/snippets/7402484848566215245,1030
b000pdomn8,http://www.google.com/base/feeds/snippets/7403657268074522339,1028
b0008glgea,http://www.google.com/base/feeds/snippets/7415156197197389350,286
b000phd8ha,http://www.google.com/base/feeds/snippets/7446817695346465267,1037
b000bsf02e,http://www.google.com/base/feeds/snippets/7475984506445353918,433
b000ivkrww,http://www.google.com/base/feeds/snippets/747800619686534084,818
b000h27puo,http://www.google.com/base/feeds/snippets/747897289202016262,689
b000m6xk4k,http://www.google.com/base/feeds/snippets/7516347790713287981,902
b000eu10wi,http://www.google.com/base/feeds/snippets/7587316869277129977,547
b000ap0h94,http://www.google.com/base/feeds/snippets/7651654029530591686,364
b000qxd2tc,http://www.google.com/base/feeds/snippets/7653075580455328736,1061
b0009i5sgy,http://www.google.com/base/feeds/snippets/7702263644150091221,313
b000bckm7i,http://www.google.com/base/feeds/snippets/7704167897291051109,399
b00022pti4,http://www.google.com/base/feeds/snippets/7739419455751524618,152
b00030iej6,http://www.google.com/base/feeds/snippets/7742313617688572944,199
b0007znn48,http://www.google.com/base/feeds/snippets/7744305702477366904,277
b000gw55es,http://www.google.com/base/feeds/snippets/7744548491761569898,662
b000ub6avc,http://www.google.com/base/feeds/snippets/7795796130761039507,1102
b000gcbov6,http://www.google.com/base/feeds/snippets/779838933309218814,643
b000hctyte,http://www.google.com/base/feeds/snippets/7882287499485291732,712
b000fn6c2c,http://www.google.com/base/feeds/snippets/7893604833764557727,601
b000mtebtu,http://www.google.com/base/feeds/snippets/7898902077337932386,914
b000ndible,http://www.google.com/base/feeds/snippets/790771655328756919,939
b000ndibq4,http://www.google.com/base/feeds/snippets/7928058720709111960,941
b000fmncb2,http://www.google.com/base/feeds/snippets/7928295573107692065,600
b000j1cit6,http://www.google.com/base/feeds/snippets/7937630813831495909,826
b0001wn0sq,http://www.google.com/base/feeds/snippets/7946849252371593289,138
b000exs456,http://www.google.com/base/feeds/snippets/7954126691882273345,552
b000o26lo8,http://www.google.com/base/feeds/snippets/7972469902462196789,976
b000enucs8,http://www.google.com/base/feeds/snippets/7997047825469627962,537
b000ndibhi,http://www.google.com/base/feeds/snippets/8042583218932085904,935
b000hi1i9c,http://www.google.com/base/feeds/snippets/8050702989930375401,742
b000bi641a,http://www.google.com/base/feeds/snippets/8050920942672245174,414
b000fer1cq,http://www.google.com/base/feeds/snippets/8056776198231015744,582
b000fn6cf4,http://www.google.com/base/feeds/snippets/8110280389757211340,602
b0000ycfe0,http://www.google.com/base/feeds/snippets/8175198959985911471,108
b000k2nkua,http://www.google.com/base/feeds/snippets/8251934342990013076,860
b000byr41s,http://www.google.com/base/feeds/snippets/825708128584676723,455
b000eqieik,http://www.google.com/base/feeds/snippets/8261805484012687318,544
b000bx5ggy,http://www.google.com/base/feeds/snippets/8317633865991250636,453
b0001wn1a8,http://www.google.com/base/feeds/snippets/8324654787720267662,141
b000gkshi6,http://www.google.com/base/feeds/snippets/8354689508970608357,657
b00002s5ig,http://www.google.com/base/feeds/snippets/8376577004489658408,4
b0007vubx8,http://www.google.com/base/feeds/snippets/8395248988761650431,269
b00002sac9,http://www.google.com/base/feeds/snippets/8401993747038150345,9
b000ph8xs4,http://www.google.com/base/feeds/snippets/8417237654939994137,1036
b000b6n2oe,http://www.google.com/base/feeds/snippets/848125606533600340,385
b0001y7poo,http://www.google.com/base/feeds/snippets/8489592412659021834,148
b000bwzxk4,http://www.google.com/base/feeds/snippets/8498979351589060419,447
b0000azk3v,http://www.google.com/base/feeds/snippets/8506958797516287357,86
b000hlp5wa,http://www.google.com/base/feeds/snippets/8519495523069900652,754
b000j00xeo,http://www.google.com/base/feeds/snippets/8524288977169655479,824
b00004ochi,http://www.google.com/base/feeds/snippets/8564521918031484066,11
b000ogsgzq,http://www.google.com/base/feeds/snippets/8589080476501847235,1003
b000pgq8sm,http://www.google.com/base/feeds/snippets/8648200549603855201,1033
b000h2can6,http://www.google.com/base/feeds/snippets/866471509127749885,691
b0009yn1rq,http://www.google.com/base/feeds/snippets/8664755713112971171,338
b0006nkbn2,http://www.google.com/base/feeds/snippets/8709560014305112537,237
b00022ptru,http://www.google.com/base/feeds/snippets/8761785470712681109,153
b0009i9tqy,http://www.google.com/base/feeds/snippets/8804538687114603592,314
b000iwarqw,http://www.google.com/base/feeds/snippets/8805781114218671102,821
b0001nm7zm,http://www.google.com/base/feeds/snippets/8829327324895223617,134
b0009dwkwo,http://www.google.com/base/feeds/snippets/8882659121069859929,303
b000b6kxfa,http://www.google.com/base/feeds/snippets/8894150903607310427,381
b000067fk7,http://www.google.com/base/feeds/snippets/8900923119664778651,30
b000e8rdrq,http://www.google.com/base/feeds/snippets/890958699191814692,507
b000e8jlai,http://www.google.com/base/feeds/snippets/8918859484248831701,503
b0009n4gx0,http://www.google.com/base/feeds/snippets/8968352871606641625,322
b000bi8m2e,http://www.google.com/base/feeds/snippets/9000601847258285543,416
b000bwa1jw,http://www.google.com/base/feeds/snippets/9029108187932664886,444
b000n28264,http://www.google.com/base/feeds/snippets/9029807166568270057,920
b000o231le,http://www.google.com/base/feeds/snippets/9043771553757075875,974
b0009hj5ve,http://www.google.com/base/feeds/snippets/904752907591542149,309
b00006gxbz,http://www.google.com/base/feeds/snippets/9070775827291844765,35
b000lp6jky,http://www.google.com/base/feeds/snippets/908293428104495266,887
b000hbysf0,http://www.google.com/base/feeds/snippets/9117876336691363711,706
b00004ochi,http://www.google.com/base/feeds/snippets/9122006997888271580,11
b000fncrto,http://www.google.com/base/feeds/snippets/9167720084838534914,603
b00024yohy,http://www.google.com/base/feeds/snippets/9205821354688722990,158
b000b6n2m6,http://www.google.com/base/feeds/snippets/9246547342017279002,383
b000mgo5bw,http://www.google.com/base/feeds/snippets/9250111493808447085,909
b000hcxklc,http://www.google.com/base/feeds/snippets/9255722138583214734,718
b000g3mer8,http://www.google.com/base/feeds/snippets/9342175169264415955,629
b000ndib96,http://www.google.com/base/feeds/snippets/9426718267663314434,928
b00008mnxz,http://www.google.com/base/feeds/snippets/9445487736380311288,60
b000exq2cs,http://www.google.com/base/feeds/snippets/9463842250533836611,551
b000ndibws,http://www.google.com/base/feeds/snippets/9484979283744840884,946
b000ffsgga,http://www.google.com/base/feeds/snippets/9487354196638610375,588
b000o24l3q,http://www.google.com/base/feeds/snippets/9489728552695383239,975
b00066dd5m,http://www.google.com/base/feeds/snippets/949436197920820923,216
b000fzz76m,http://www.google.com/base/feeds/snippets/9505595690175506725,623
b000pihtbk,http://www.google.com/base/feeds/snippets/9522193715675586199,1041
b000ofnrhy,http://www.google.com/base/feeds/snippets/9526578983773698753,999
b000exw510,http://www.google.com/base/feeds/snippets/9551528510942983552,557
b000a7q6n8,http://www.google.com/base/feeds/snippets/9575830162604297862,351
b000e3fn4g,http://www.google.com/base/feeds/snippets/9584209186514584056,496
b000k7vio0,http://www.google.com/base/feeds/snippets/9592753698712041843,871
b00062jdka,http://www.google.com/base/feeds/snippets/9616317575612495489,208
b000h6d2do,http://www.google.com/base/feeds/snippets/9639435771556038530,696
b0007lw23a,http://www.google.com/base/feeds/snippets/9643223122893875320,259
b000ndicqi,http://www.google.com/base/feeds/snippets/9647142668602200141,949
b00099xdpq,http://www.google.com/base/feeds/snippets/9660795325358759539,298
b000fzvv3u,http://www.google.com/base/feeds/snippets/9675508034468866052,617
b00009qenn,http://www.google.com/base/feeds/snippets/9685584718207146115,79
b000hhvbdq,http://www.google.com/base/feeds/snippets/9685850187894108398,736
b00006hvvo,http://www.google.com/base/feeds/snippets/9687887699930800156,38
b000090179,http://www.google.com/base/feeds/snippets/9700384320550908183,63
b0002qnd2y,http://www.google.com/base/feeds/snippets/975032998818002648,186
b0009dwkwo,http://www.google.com/base/feeds/snippets/9753054521720614066,303
b00099qrok,http://www.google.com/base/feeds/snippets/9755705822363275907,297
b0009afff6,http://www.google.com/base/feeds/snippets/9757350103424139605,301
b000ndibe6,http://www.google.com/base/feeds/snippets/9761533219806554318,932
b000hlp5yi,http://www.google.com/base/feeds/snippets/9785861434635986999,755
b000hcz8gc,http://www.google.com/base/feeds/snippets/9807438286656285076,720
b000ieaplw,http://www.google.com/base/feeds/snippets/9847776401829585115,790
b000hhvb9k,http://www.google.com/base/feeds/snippets/9852496278444342781,735
b000ndemb2,http://www.google.com/base/feeds/snippets/9858798962478264497,923
b000gihfyu,http://www.google.com/base/feeds/snippets/9859735236279839568,652
b000ehs6ic,http://www.google.com/base/feeds/snippets/9897777989987457856,530
b000h13a2w,http://www.google.com/base/feeds/snippets/9946072379807963307,668
b000jgf410,http://www.google.com/base/feeds/snippets/9949258255997064102,836
b000fqvxf0,http://www.google.com/base/feeds/snippets/9954012264342776691,610
b000bcdrdo,http://www.google.com/base/feeds/snippets/9984474904568818121,393
b000ozhfsq,http://www.google.com/base/feeds/snippets/9997282084409978802,1015
